,name,salary,rating,numOfrates
1188,lightspeed research,64629.25,3.333333333333333,3.0
1189,lilly uk,56874.666666666664,4.0,7.0
1190,limejump,85255.25,1.5,2.0
1191,linde,91861.66666666667,3.3333333333333335,6.0
1192,linde material handling,56822.0,2.6666666666666665,3.0
1193,lindt & sprüngli,79456.0,4.5,4.0
1194,linklaters,104987.5,4.277777777777779,18.0
1195,lionbridge,73920.5625,2.0,3.0
1196,liveperson,79434.90909090909,4.25,4.0
1197,lloyd's,64518.0,4.090909090909091,11.0
1198,lloyd's register,82746.0,3.435897435897437,39.0
1199,lloyds banking group,81921.5,3.8389261744966436,298.0
1200,lloydspharmacy,116919.5,2.0454545454545454,22.0
1201,locaria,35909.0,5.0,2.0
1202,lockheed martin,55604.1,3.6363636363636354,11.0
1203,logmein,75457.16216216216,3.666666666666668,3.0
1204,logicmonitor,70593.6,4.5,4.0
1205,london borough of camden,62586.0,3.3,10.0
1206,london eye,98801.0,3.5,2.0
1207,london stock exchange group,71568.39215686274,4.0,13.0
1208,lonza,78259.96226415095,3.1111111111111134,9.0
1209,loopme,122360.0,2.875,8.0
1210,lorien,84147.5,4.0,6.0
1211,louis berger,56551.166666666664,3.0,2.0
1212,louis vuitton,54364.857142857145,3.5714285714285725,7.0
1213,lowell,70046.66666666667,3.5454545454545454,11.0
1214,lubrizol,83566.5,5.0,2.0
1215,lufthansa,94302.80487804877,3.0,2.0
1216,luxoft,72146.22692307692,2.666666666666662,9.0
1217,lynx recruitment,116541.0,4.5,2.0
1218,lyreco,51778.75,4.5,6.0
1219,lyst,106335.0,4.25,4.0
1220,m&g plc,68153.33333333333,3.7999999999999994,20.0
1221,made.com,93676.0,3.4,5.0
1222,matchesfashion,117019.0,2.8095238095238093,21.0
1223,maximus,64906.0,4.0,2.0
1224,mbda,55452.47619047619,4.466666666666668,15.095238095238095
1225,mdsl,77248.0,3.2,5.0
1226,mhra,121363.0,4.0,11.0
1227,mi-gso | pcubed,66329.8,2.5454545454545454,11.0
1228,mindbody,57621.8,3.7857142857142856,14.0
1229,mpc,101190.0,2.888888888888889,9.0
1230,mri software,94048.85714285714,3.5,6.0
1231,mrm//mccann,87501.66666666667,2.714285714285714,7.0
1232,msc cruises,69082.5,3.0,2.0
1233,msci,73188.22222222222,3.818181818181816,11.0
1234,msd,85114.92941176471,4.42857142857143,7.0
1235,msi group,60402.0,3.5,10.0
1236,msx international,44448.2,3.6666666666666665,3.0
1237,mufg,88710.17647058824,3.5,14.0
1238,mace,79758.89130434782,3.709677419354839,31.0
1239,mackenzie stuart,79800.0,3.0,3.0
1240,macquarie group,71727.42105263157,4.285714285714286,14.0
1241,macy's,56442.153846153844,3.25,4.0
1242,maersk group,71003.44827586207,4.400000000000002,5.0
1243,maersk line,80429.91489361702,3.3000000000000003,10.0
1244,magna international,80349.71428571429,3.6666666666666665,3.0
1245,major players,123641.0,4.5,4.0
1246,mako trading group,22939.0,4.0,4.0
1247,management solutions,71990.17647058824,3.333333333333334,3.0
1248,mandarin oriental hotel group,78576.0,3.7777777777777777,9.0
1249,mango,97290.75,2.9230769230769234,13.0
1250,manpower,71200.49275362318,2.857142857142859,21.0
1251,manpowergroup,87380.3,2.5,4.0
1252,mapp digital,72377.0,1.5,2.0
1253,marex spectron,129409.0,3.4444444444444446,9.0
1254,marin software,62990.833333333336,4.2,5.0
1255,maritzcx,79700.0,3.2857142857142856,7.0
1256,marklogic,81924.92307692308,4.0,2.0
1257,markmonitor,61128.333333333336,4.0,2.0
1258,markem imaje,51617.333333333336,3.5,2.0
1259,marketinvoice,84719.2,4.3999999999999995,10.0
1260,marketone,67017.5,2.0,2.0
1261,marks & spencer,95158.0,3.4880239520958085,334.0
1262,marks sattin,57774.0,3.6666666666666665,6.0
1263,marriott international,76833.2156862745,3.571428571428563,35.0
1264,mars,80450.61904761905,4.058823529411767,34.0
1265,marsh & mclennan companies,87708.4705882353,4.0,11.0
1266,marsh & parsons,56951.25,4.5,2.0
1267,marshmallow,84170.5,4.0,2.0
1268,marston,47333.666666666664,2.0,4.0
1269,marston's,90305.0,2.95,20.0
1270,martin-brower,68573.33333333333,5.0,2.0
1271,masabi,81398.5,3.75,4.0
1272,massimo dutti,45207.0,2.0,9.0
1273,mastek,92727.0,3.0,5.0
1274,mastercard,75940.85064935064,4.375,8.0
1275,mathworks,74076.59340659341,3.75,4.0
1276,mattel,61295.4,3.2,5.0
1277,mazars,78455.33333333333,3.388888888888889,18.0
1278,mcafee,81924.2,4.25,12.0
1279,mcarthurglen group,58820.0,4.75,4.0
1280,mccann london,127127.0,3.5,5.0
1281,mccann worldgroup,93498.66666666667,3.625,8.0
1282,mccormick & company,132652.0,3.25,4.0
1283,mcdermott,77513.14736842105,3.2857142857142825,7.0
1284,mcgregor boyall associates,77877.90909090909,4.200000000000001,5.0
1285,mckinsey & company,69143.23529411765,4.551724137931044,29.0
1286,mears,33106.5,3.0,11.0
1287,medallia,64331.0,4.0,7.0
1288,mediacom,79905.42857142857,3.5,12.0
1289,mediacom uk,137824.0,3.75,8.0
1290,mediamath,135953.0,4.571428571428571,7.0
1291,mediatek,79179.2,4.0,4.0
1292,medical protection society,23846.0,3.8333333333333335,6.0
1293,medical research council,50996.333333333336,3.285714285714285,7.0
1294,medidata solutions,66064.375,5.0,2.0
1295,medopad,103430.5,3.0,4.0
1296,medpace,79498.02,3.0,5.0
1297,medtronic,74494.02836879433,4.22222222222222,9.0
1298,meggitt,42866.0,3.7142857142857135,7.0
1299,meltwater,64367.21428571428,2.285714285714285,7.0
1300,mencap,59056.5,3.3076923076923075,13.0
1301,mendix,72997.26666666666,4.333333333333331,3.0
1302,mentor graphics,84774.85714285714,3.0,3.0
1303,meraki,96047.5,4.142857142857143,7.0
1304,mercedes-benz international,87461.33333333333,3.5,6.0
1305,mercer,72144.625,3.8125,32.0
1306,merck,64211.30434782609,4.0,4.0
1307,merck kgaa,75983.53125,3.8333333333333304,6.0
1308,mercury engineering,75034.22222222222,4.5,2.0
1309,meridian business support,76187.0,3.8,5.0
1310,merkle,69487.08695652174,3.833333333333333,6.0
1312,met office,97675.5,3.0,6.0
1313,metlife,66313.66666666667,2.0,3.0
1314,metapack,85130.7,3.8,10.0
1315,metaswitch,85969.2,4.0588235294117645,17.0
1316,metropolitan police service,124369.0,2.608695652173913,23.0
1317,mettler-toledo,94795.08333333333,2.5,2.0
1318,michael bailey associates,95559.33333333333,4.0,5.0
1319,michelin,65213.57894736842,4.222222222222222,9.0
1320,micro focus,79209.84057971014,3.666666666666674,18.0
1321,microstrategy,89371.33333333333,2.75,8.0
1322,micron technology,71872.58496732026,4.333333333333328,3.0
1323,microsoft,72406.80446927375,4.2380952380952195,126.0
1324,miele,102521.0,4.0,2.0
1325,millicom,38414.5,3.2,5.0
1326,millward brown,79780.71428571429,3.3333333333333335,12.0
1327,mimecast,81843.25,3.4166666666666665,12.0
1328,mind,77201.66666666667,3.0,4.0
1329,mind gym,139149.0,4.3,10.0
1330,mindera,62586.63636363636,3.0,2.0
1331,mindshare,77645.27272727272,3.7058823529411766,17.0
1332,mindtree,62539.142857142855,3.0,6.0
1333,miniclip,84005.0,3.5,4.0
1334,ministry of justice uk,82222.11111111111,3.3333333333333326,21.0
1335,minster law,60275.0,3.25,4.0
1336,minstrell recruitment,109714.0,3.0,2.0
1337,mintel,60719.5,2.857142857142857,14.0
1338,mirum,108734.0,2.6666666666666665,3.0
1339,miss selfridge,40039.0,3.0,13.0
1340,mission essential,79064.46153846153,3.0,2.0
1341,mitel networks,80871.33333333333,3.75,4.0
1342,mitsubishi electric,89504.0,4.333333333333333,3.0
1343,mizuho financial group,60699.0,3.555555555555556,9.0
1344,mobica,85190.33333333333,2.0,2.0
1345,modis,68030.7,3.6666666666666665,3.0
1346,molson coors,75449.76923076923,4.0,5.0
1347,mondelēz international,73667.31313131313,3.6666666666666696,30.0
1348,monese,73328.46666666666,3.0,2.0
1349,moneygram international,71588.54545454546,3.600000000000001,5.0
1350,moneyfarm,74827.2,3.25,4.0
1351,moneysupermarket group,103050.0,3.9285714285714297,14.0
1352,mongodb,78410.1,4.0,3.0
1353,monster energy,107527.0,4.0,3.0
1354,montreal associates,38958.6,3.5,4.0
1355,monzo bank,71313.5,4.764705882352942,17.0
1356,moody's,79402.77777777778,3.238095238095239,21.0
1357,moody's analytics,73569.08641975309,3.5384615384615423,13.0
1358,moog,76353.7,4.0,3.0
1359,moonpig,88685.0,3.0,2.0
1361,morgan mckinley,93105.0,3.333333333333333,6.0
1362,morgan sindall group,97390.0,4.25,8.0
1363,morgan stanley,66736.05128205128,3.9196428571428554,112.02564102564102
1364,morningstar,74359.5945945946,3.363636363636363,11.0
1366,morson international,82765.25,3.4166666666666665,12.0
1367,motonovo finance,69054.0,5.0,3.0
1368,motork,68699.77777777778,2.5,2.0
1369,motorola solutions,69579.0366972477,4.199999999999992,5.0
1370,mott macdonald,73367.30303030302,3.613636363636363,44.0
1371,mouchel group,63026.375,3.0,5.0
1372,mozilla,46061.0,4.666666666666667,3.0
1373,mphasis,90637.0,1.75,4.0
1374,mulesoft,81038.45,4.0,3.0
1375,multibrands international,130860.0,3.5,4.0
1376,munich re,68926.8,4.200000000000001,5.0
1377,musgrave group,108879.0,3.5,2.0
1378,mylan inc,80667.71428571429,3.3999999999999995,5.0
1379,mölnlycke,51019.0,4.0,2.0
1380,n3,98342.57142857143,1.5,6.0
1381,nats,76837.44444444444,4.333333333333333,3.0
1382,nbcuniversal,48532.0,3.8947368421052633,19.0
1383,ncc education,26637.0,3.0,2.0
1384,nch,135895.0,1.6666666666666667,3.0
1385,ncr,73501.54891304347,3.0,20.0
1386,nes global talent,74149.17857142857,2.5,4.0
1387,nesta,33757.5,4.5,2.0
1388,nfu mutual,94457.0,4.0,24.0
1389,ng bailey,24779.0,3.6666666666666665,6.0
1390,nga hr,99549.66666666667,3.85,20.0
1391,nhs professionals,142592.0,3.3,10.0
1392,nhs scotland,100453.66666666667,4.0,4.0
1393,nice,75943.48,3.666666666666665,6.0
1394,nice actimize,84577.53333333334,3.333333333333334,3.0
1395,nike,70414.85,3.9583333333333366,24.0
1396,njf global holdings,118000.0,5.0,3.0
1397,nkt photonics,74441.8,4.0,2.0
1398,nm group,79421.0,2.1666666666666665,6.0
1399,np group,76103.5,3.2857142857142856,7.0
1400,ns&i,124407.0,3.2,5.0
1401,nsc global,54177.142857142855,2.125,8.0
1402,ntt,75053.7672413793,3.5625,16.0
1403,ntt data,82705.38095238095,3.7857142857142834,14.0
1404,ntt europe,31992.5,4.0,4.0
1405,nvidia,73630.92592592593,4.5384615384615445,13.0
1406,nando's,45477.5,3.4285714285714284,7.0
1407,nanthealth,105572.66666666667,4.5,2.0
1408,nasdaq,69894.69230769231,4.0,5.0
1409,national australia bank,68844.6,3.6666666666666665,3.0
1411,national instruments,82883.03703703704,4.0,4.0
1413,national oilwell varco,63800.92,3.7272727272727293,11.0
1414,national physical laboratory,92180.25,2.4444444444444446,9.0
1415,nationwide,65818.0,4.333333333333333,3.0
1416,nationwide building society,68711.0,3.767441860465116,86.0
1417,natixis,76459.87804878049,3.375,8.0
1418,navartis,60469.066666666666,5.0,3.0
1419,nespresso,70091.0,3.4615384615384617,13.0
1420,nested,84951.8,4.8,5.0
1421,nestlé,64462.17857142857,3.733333333333334,30.0
1422,netapp,74114.16666666667,4.1875,16.0
1423,netsuite,82321.0,4.25,4.0
1424,netcentric,74673.69696969698,3.0,3.0
1425,netflix,89352.5,3.666666666666667,3.0
1427,network rail,93688.875,3.73972602739726,73.0
1428,networkers,65507.63157894737,4.0,2.0
1429,neustar,76362.85365853658,4.0,2.0
1430,newday,124658.0,3.7999999999999994,5.0
1431,newcastle building society,83194.5,4.0,2.0
1432,newell brands,51496.25,3.0,2.0
1433,nexant,39131.6,2.0,3.0
1434,next jump,90034.0,4.75,4.0
1435,next ventures,50161.42857142857,5.0,3.0
1436,nexthink,50864.055555555555,4.0,2.0
1437,nielsen,72296.20472440944,3.2400000000000055,25.0
1438,nigel wright,65190.0,4.5,2.0
1439,nintex,55528.25,3.5,2.0
1440,nissan,83268.86666666667,3.375,16.0
1441,niyaa people,50096.0,4.75,4.0
1442,nokia,75546.48387096774,3.7058823529411873,34.0
1443,nomad digital,86027.71428571429,2.0,3.0
1444,nomad foods,56980.0,3.25,4.0
1446,nomura holdings,53732.166666666664,4.034482758620689,29.0
1447,norgine,36500.0,2.6666666666666665,3.0
1448,north highland,54801.833333333336,3.555555555555556,9.0
1449,northern trust,64642.51219512195,3.7272727272727284,11.0
1450,northgate public services,59366.0,3.5714285714285716,7.0
1451,northland controls,82135.5,5.0,2.0
1452,northrop grumman,70628.20370370371,3.333333333333335,3.0
1453,norton rose fulbright,65880.0,4.0,8.0
1454,novartis,74127.14622641509,4.0,7.0
1455,novo nordisk,73964.91666666667,4.25,4.0
1456,nuance,93341.76470588235,3.6666666666666656,6.0
1457,nublue,63067.5,3.6666666666666665,3.0
1458,nurseplus,75827.0,2.6666666666666665,6.0
1459,nutmeg,70414.0,3.8,5.0
1460,o'neill & brennan,83890.14285714286,3.0,2.0
1461,o2,28708.0,4.232142857142857,56.0
1462,oc&c strategy consultants,135887.0,4.5,4.0
1463,odi,118397.5,3.6666666666666665,3.0
1464,oliver agency,113617.0,2.7222222222222228,18.0
1465,ostc,104356.5,4.0,5.0
1466,ovh,79639.625,3.0,3.0
1467,ovo energy,113169.0,4.096774193548387,31.0
1468,oyo,72979.28358208956,3.25,4.0
1469,objective corp,63329.666666666664,3.5,2.0
1470,ocado group,76446.12280701754,3.641791044776115,67.0
1471,oceaneering international,42368.57142857143,2.25,4.0
1472,octopus,78733.0,4.111111111111111,18.0
1473,oddschecker,103107.0,5.0,3.0
1474,office angels,36050.0,3.8,5.0
1476,office for national statistics,89665.0,3.375,8.0
1477,ogilvy,78561.85714285714,3.4444444444444433,18.0
1478,olapic,48599.1,4.5,2.0
1479,old mutual,87648.0,4.57142857142857,7.0
1480,oliver james associates,77570.07142857143,4.909090909090907,11.0
1481,oliver wyman,92568.33333333333,3.923076923076923,13.0
1482,omega resource group,82751.6,2.0,3.0
1483,ometria,50519.666666666664,5.0,2.0
1485,onfido,77279.15789473684,3.4444444444444438,18.0
1486,openmarket,70885.2,4.299999999999999,10.0
1487,opentable,76462.33333333333,4.25,4.0
1488,opentext,73015.23076923077,3.272727272727271,11.0
1489,openx,29614.75,2.0,2.0
1490,optimus search ,94115.25,3.25,8.0
1491,opus talent solutions,91580.83333333333,4.111111111111111,9.0
1492,oracle,75155.14191729324,4.240499165592456,145.0
1493,orange,77662.38150289017,4.076923076923086,13.0
1494,orbit group,80149.33333333333,4.5,2.0
1495,ordnance survey,116302.5,3.125,8.0
1496,orion group (uk),96999.09090909091,3.399999999999999,5.0
1497,orion health,84541.83333333333,2.6666666666666665,6.0
1498,osborne,66022.0,4.0,2.0
1499,oscar,62416.555555555555,4.5,4.0
1500,outbrain,71050.10344827586,4.400000000000002,5.0
1501,owlstone medical,69671.5,3.75,4.0
1502,oxfam,108174.16666666667,2.892857142857143,28.0
1503,oxford nanopore technologies,43685.0,3.8333333333333335,6.0
1504,oxford policy management,53971.0,3.857142857142857,7.0
1505,oxford university,85719.77777777778,3.586666666666667,76.0
1506,oxford university hospitals,138102.5,4.0,4.0
1507,oxford university press,79356.0,3.193548387096774,31.0
1508,oxygen 8 (uk),65870.0,3.0,2.0
1509,p&o ferries,119369.0,4.0,2.0
1510,pa consulting group,61924.583333333336,3.4375,49.0
1511,pimco,75447.0,2.5,6.0
1512,pm group,63094.90909090909,2.666666666666667,3.0
1513,pmp recruitment,30247.0,2.2105263157894743,19.0
1514,possible,72872.8,2.6,5.0
1515,ppd,70585.02777777778,3.8333333333333326,12.0
1516,ppg,69951.5,2.5,2.0
1518,psd group,98222.25,3.0,6.0
1519,ptc,91507.63636363637,3.5,6.0
1520,puma,80859.0,5.0,2.0
1521,pvh corp.,77225.38235294117,4.0,3.0
1522,pactera,87257.375,2.0,2.0
1523,paddy power betfair,33269.0,3.8378378378378373,37.0
1524,palantir technologies,81395.89285714286,4.625,8.0
1525,pall,77088.53846153847,3.3333333333333335,3.0
1526,palladium,97627.30769230769,3.2,5.0
1527,palo alto networks,83558.3947368421,3.0,3.0
1528,panalpina,86736.75,4.0,3.0
1530,pandora jewelry,67003.5,3.2,25.0
1531,panduit,38467.0,2.25,4.0
1532,parallel consulting (uk),74123.14285714286,3.0,3.0
1533,pareto law,63835.5,1.875,8.0
1534,parexel,74136.25,3.8620689655172455,29.0
1535,parfums christian dior,94112.2,4.333333333333334,6.0
1536,parity professionals,119190.0,4.25,4.0
1537,parkdean resorts,103623.5,2.833333333333333,6.0
1538,patsnap,39393.0,4.0,14.0
1539,paypal,70538.14285714286,4.461538461538458,13.0
1540,paypoint plc,49475.0,3.083333333333333,12.0
1541,paymentsense,34508.0,2.933333333333333,15.0
1542,paysafe group,73570.91666666667,4.3076923076923075,13.0
1543,peakon,52956.9,5.0,2.0
1544,pearson,86034.19672131147,3.657894736842108,76.0
1545,pegasystems,69638.23333333334,3.8888888888888866,18.0
1546,pension protection fund,52372.0,3.3333333333333335,6.0
1547,penspen,76792.4,4.0,2.0
1548,pentair,87455.5,2.0,2.0
1549,pentland brands,94805.25,4.277777777777779,18.0
1550,people source consulting,63134.2,5.0,2.0
1551,pepsico,65796.81818181818,3.319999999999996,25.0
1552,perform,82027.77777777778,2.8999999999999995,10.0
1553,performics,105035.0,3.0,5.0
1554,perkbox,85429.0,3.333333333333333,3.0
1555,perkinelmer,58516.38461538462,2.25,4.0
1556,pernod ricard,91051.23529411765,4.200000000000001,5.0
1557,perrigo,64756.57142857143,3.0,8.0
1558,pertemps,66882.5,3.333333333333333,6.0
1559,petrofac,61394.59459459459,2.6875,16.0
1560,petroleum geo-services,81921.0,3.333333333333333,3.0
1561,petroplan,81109.0,3.0,2.0
1562,pets at home,112728.5,3.612903225806452,31.0
1563,pfizer,77960.3694267516,3.875,8.0
1564,pharm-olam international,51736.333333333336,2.0,2.0
1565,philip morris international,74187.8163265306,4.399999999999993,5.0
1566,philips,73635.1561461794,4.099999999999998,20.0
1567,phoenix resourcing services,141098.0,5.0,2.0
1568,photobox,62949.333333333336,2.952380952380953,21.0
1569,pictet,52142.28571428572,4.5,2.0
1570,piksel,90406.25,3.333333333333333,3.0
1571,pinsent masons,111869.0,3.2222222222222223,9.0
1572,pioneer selection,80075.0,4.0,3.0
1573,piramal enterprises,88803.5,5.0,2.0
1574,pirbright institute,80936.25,3.0,2.0
1575,pitchbook,29097.0,4.5,2.0
1576,pitney bowes,66368.75,3.526315789473684,19.0
1577,pivotal,94736.5,4.0,3.0
1578,pivotal london,72087.75,5.0,2.0
1579,pizza hut,107684.0,2.8,30.0
1581,plantronics,75058.20833333333,3.7999999999999985,5.0
1582,plastic omnium,75340.75,3.0,3.0
1583,playstation,74911.4,3.3199999999999994,25.0
1584,playtech,74485.86666666667,3.3636363636363646,11.0
1585,plentific,65137.0,2.4285714285714284,7.0
1586,pleo,62083.0,2.5,2.0
1587,pockit,38000.0,3.5,2.0
1588,pole to win,93333.2,2.1538461538461537,13.0
1589,police mutual,69099.5,3.875,8.0
1590,pontoon solutions,57298.0,4.25,4.0
1591,premier inn,69998.25,3.414634146341464,41.0
1592,preqin,83454.5,2.333333333333333,6.0
1593,primark,82831.44444444444,1.9745454545454544,276.0
1595,propharma group,85213.0,3.333333333333333,3.0
1596,process systems enterprise (pse),87408.0,4.0,2.0
1597,proclinical,75766.15476190476,4.166666666666669,6.0
1598,proco group,42506.0,4.285714285714286,7.0
1599,procter & gamble,81132.87610619469,3.846153846153837,52.0
1600,product madness,30855.0,4.0,4.0
1601,prodware,92951.0,4.0,2.0
1602,profusion,56508.0,3.8,5.0
1603,progress,67925.75,4.5,2.0
1604,progressive recruitment,53926.0,3.0,2.0
1605,project resource,75435.8947368421,3.5,6.0
1606,proofpoint,66976.95833333333,3.5,2.0
1607,prudential plc,71040.21052631579,4.120000000000003,25.0
1608,prysmian group,83727.5,3.6666666666666665,3.0
1609,pubmatic,69345.9,3.5,2.0
1610,public health england,67017.6,3.1538461538461537,13.0
1611,publicis,78467.13333333333,3.363636363636365,11.0
1612,publicis sapient,80819.55555555556,3.6956521739130457,23.0
1614,pulselive,67856.33333333333,5.0,3.0
1615,punter southall group,55538.0,3.6666666666666665,6.0
1616,puppet,67417.0,4.333333333333333,3.0
1617,purple wifi,64460.5,4.5,10.0
1618,purplebricks,116027.0,1.875,8.0
1619,pwc,75158.18047882136,3.7317073170731843,246.0
1620,pöyry,73919.93333333333,4.0,2.0
1621,qbe,73977.68,3.642857142857143,14.0
1622,qiagen,81638.65217391304,4.166666666666668,6.0
1623,qatar airways,70204.55555555556,3.333333333333335,3.0
1624,qinetiq,96473.8,2.84,25.0
1625,qlik,72423.71428571429,3.4615384615384603,13.0
1626,qualcomm,74837.79,4.3125,16.0
1627,qualitest,105835.5,2.6666666666666665,3.0
1628,qualys,73540.1,2.6666666666666656,3.0
1629,quanta consultancy services,83871.34782608696,4.333333333333332,3.0
1630,quantexa,36440.27272727273,4.799999999999999,5.0
1631,quanticate,71377.5,4.5,4.0
1632,quantumblack,62147.833333333336,5.0,2.0
1633,qubit,82920.0,4.421052631578949,19.0
1634,"queen mary, university of london",23592.0,3.3714285714285714,35.0
1635,queen's university belfast,134963.0,3.615384615384616,13.0
1636,quest software,74267.13333333333,4.5,2.0
1637,quick release,29409.666666666668,3.8333333333333335,6.0
1638,quotient sciences,66156.0,5.0,4.0
1639,r/ga,76214.7,3.0,2.0
1640,r3,76463.5,4.0,5.0
1641,rac,72931.0,3.0,2.0
1642,ratp group,78878.71428571429,1.0,2.0
1643,rb,87497.9076923077,3.4375,48.2
1644,rbc,75056.79166666667,3.6666666666666674,9.0
1645,reed,77394.5,3.2394366197183104,71.0
1646,repl group,23622.666666666668,3.2000000000000006,5.0
1647,rina,81076.3469387755,3.5999999999999965,5.0
1648,rnib,85812.0,3.6,10.0
1649,rps group,60646.90909090909,2.5384615384615388,13.0
1650,rs components,92084.0,4.304347826086956,23.0
1651,rsa,45282.333333333336,3.0,2.0
1652,rsa group,105632.5,3.4285714285714284,28.0
1653,rsa security,67520.0,4.75,4.0
1654,rsk group,137260.0,2.0,3.0
1655,rsm,94677.66666666667,3.190476190476191,21.0
1656,rwe,53821.5,3.6666666666666665,3.0
1657,rws,31311.9,4.333333333333334,3.0
1658,rabobank,78226.65454545454,3.5,4.0
1659,rackspace,59569.0,4.075000000000001,40.0
1660,radius payment solutions,68996.5,3.333333333333333,3.0
1661,rakuten,78110.02808988764,2.75,11.0
1662,ralph lauren,83000.0,3.4666666666666677,16.0
1663,ramboll,76213.85714285714,3.5,12.0
1664,randox laboratories,65963.6,1.35,20.0
1665,randstad,74067.25373134328,3.5,38.0
1667,rapid7,36507.5,4.5,4.0
1668,rapiscan systems,69217.0,1.375,8.0
1669,rated people,50011.0,2.6666666666666665,3.0
1670,raytheon,74402.32222222222,3.166666666666665,6.0
1671,rbw consulting,58494.333333333336,3.6666666666666665,6.0
1672,real staffing,37365.0,2.6666666666666665,3.0
1673,real time consultants,60302.0,4.5,2.0
1674,realvnc,47876.0,3.75,4.0
1675,receipt bank,88793.3125,1.6000000000000003,5.0
1676,red bull,72612.64814814815,4.0,13.0
1677,red embedded,76022.5,4.0,2.0
1678,red experts in sap,74277.33333333333,3.0,2.0
1679,red hat,74422.71875,3.7647058823529314,17.0
1680,redcloud technology,38798.0,1.75,4.0
1681,redbox digital,86548.66666666667,3.3333333333333335,3.0
1682,redline group,71141.63636363637,4.200000000000001,5.0
1683,reed business information,59447.666666666664,3.722222222222223,18.0
1684,refinitiv,75254.02272727272,3.699999999999992,10.0
1685,regus,52736.625,1.8484848484848482,33.0
1686,reinsurance group of america,91616.9,4.0,3.0
1687,renault,75512.12068965517,4.25,4.0
1688,rentokil initial,65571.95238095238,3.6842105263157894,38.0
1689,reply,63292.21428571428,3.111111111111113,9.0
1690,resilient,122859.0,5.0,2.0
1691,resourcing life science,58527.0,3.0,2.0
1692,retail solutions,59417.555555555555,3.0,2.0
1693,retailmenot,77916.33333333333,4.0,4.0
1694,revolut,82853.046875,3.4705882352941164,17.0
1695,reward gateway,70553.28571428571,4.473684210526316,19.0
1696,rexel group,50771.4,2.0,2.0
1697,ria financial,61053.77777777778,1.5,2.0
1698,ricardo,77029.70967741935,2.772727272727271,22.0
1699,richemont,58372.142857142855,4.0,3.0
1700,ricoh,56717.0,3.1999999999999997,5.0
1701,ricoh uk,63244.6,4.4,10.0
1702,rider levett bucknall,102992.5,3.0,2.0
1703,rimini street,74106.0,4.5,6.0
1704,rio tinto,86331.5,4.333333333333333,9.0
1705,ripjar,53652.2,3.0,5.0
1706,rise technical recruitment,87469.77777777778,4.6000000000000005,5.0
1707,risk management solutions,89085.5,3.6666666666666665,6.0
1708,rituals,63644.333333333336,3.0,4.0
1709,river island clothing,128838.66666666667,3.3071428571428565,140.0
1710,riverbed technology,46946.25,4.0,7.0
1711,robert bosch,65158.35820895522,2.615384615384614,13.0
1712,robert half,76808.96428571429,3.4545454545454537,11.0
1713,robert walters,74949.97650130549,3.833333333333321,18.0
1714,roc search,87907.33333333333,4.285714285714286,14.0
1715,roche,73423.8611898017,4.181818181818184,22.0
1716,rocket lawyer,41570.5,2.5,2.0
1717,rockwell automation,74828.41071428571,3.0,5.0
1718,rohde & schwarz,70012.03571428571,4.5,2.0
1719,roke manor research,61903.4,2.3333333333333326,3.0
1720,romax technology,73198.91666666667,4.6923076923076925,13.0
1721,rosewood hotels & resorts,69230.4,2.75,4.0
1722,royal bank of scotland,47057.0,3.740484429065744,291.0
1723,royal brompton & harefield nhs foundation trust,44256.333333333336,3.5,2.0
1724,royal haskoningdhv,72757.80769230769,3.5,4.0
1725,royal mail,66625.5,3.5567010309278353,97.0
1726,royal voluntary service,83395.5,1.0,3.0
1727,rspca,106891.0,2.7142857142857144,7.0
1728,rubicon project,134582.0,4.5,2.0
1729,rugby football union,64161.5,3.5,4.0
1730,rullion,60062.5,3.4,10.0
1731,russell investments,55941.0,3.555555555555556,9.0
1732,ryanair,71143.63636363637,2.666666666666667,15.0
1733,ryman,65269.0,3.571428571428572,7.0
1734,s&p global,74911.36363636363,4.0,14.0
1735,s&p global market intelligence,73814.60869565218,4.1818181818181825,11.0
1736,s&p global ratings,67352.22222222222,3.1333333333333333,15.0
1737,sanne,55091.0,1.0,3.0
1738,sap,74755.68235294118,4.714285714285724,70.0
1739,sas institute,77169.83333333333,4.333333333333331,18.0
1740,sas uk,65287.148148148146,4.666666666666663,3.0
1741,sc johnson,75559.94871794872,3.307692307692307,13.0
1742,scc,66402.75,1.9428571428571428,35.0
1743,scisys,60768.0,4.666666666666667,3.0
1744,sd worx,77508.0,3.3333333333333335,3.0
1745,sdl,81409.26666666666,3.5263157894736845,19.0
1746,seb ab,64339.42857142857,4.0,3.0
1747,sgs,41143.63636363636,2.6000000000000005,5.0
1748,shl global,56181.5,4.0,4.0
1749,sita,65965.92592592593,3.416666666666668,12.0
1750,slr consulting,57253.0,4.5,2.0
1751,spx flow,60244.666666666664,4.0,4.0
1752,sse,82526.3,3.4693877551020407,49.0
1753,stmicroelectronics,74134.57692307692,3.0,3.0
1754,sthree,37604.5,3.294117647058824,17.0
1755,suez,77626.26666666666,3.5,2.0
1756,suse,77467.6,4.0,2.0
1757,sweco,92803.83333333333,3.1999999999999997,5.0
1758,sword group,94424.0,3.0,2.0
1759,sykes,78709.57142857143,2.0588235294117645,17.0
1760,systra,78445.0,3.333333333333333,3.0
1761,syzygy,110490.0,3.6666666666666665,3.0
1762,sabio,86753.0,4.0,7.0
1763,sabre,67530.79032258065,4.333333333333337,3.0
